8.885681152343750000e+01
8.789803314208984375e+01
8.756475067138671875e+01
8.818148803710937500e+01
8.867684936523437500e+01
8.849765777587890625e+01
8.239602661132812500e+01
8.153842163085937500e+01
7.899127197265625000e+01
7.566522979736328125e+01
7.065857696533203125e+01
6.746033477783203125e+01
6.112345504760742188e+01
5.823414230346679688e+01
5.503415298461914062e+01
5.548495864868164062e+01
6.056228256225585938e+01
6.834391021728515625e+01
6.994707489013671875e+01
7.665086364746093750e+01
8.075145721435546875e+01
8.243404388427734375e+01
8.342163085937500000e+01
8.325717163085937500e+01
8.378690338134765625e+01
8.454094696044921875e+01
8.534294891357421875e+01
8.503978729248046875e+01
8.573713684082031250e+01
8.444950866699218750e+01
7.796672821044921875e+01
7.925367736816406250e+01
7.113086700439453125e+01
6.858331298828125000e+01
6.560081481933593750e+01
6.514866638183593750e+01
6.503008270263671875e+01
6.496469116210937500e+01
6.279948043823242188e+01
6.201679611206054688e+01
6.355847167968750000e+01
6.637379455566406250e+01
6.774773406982421875e+01
7.188044738769531250e+01
7.707872009277343750e+01
7.902838897705078125e+01
8.080010986328125000e+01
8.123992919921875000e+01
