26.639225,26.77365,26.929747,26.983313,26.904795,26.629883,28.395666,28.47697,29.798489,31.870277,33.67966,33.262024,32.871994,33.700256,32.732635,32.13254,31.091484,30.16696,29.711987,28.673084,27.021147,25.904842,25.635965,25.629452,26.063639,25.74641,25.444326,25.064314,24.847866,25.254358,28.006641,28.648342,29.473944,30.203487,32.12234,32.78161,32.660114,32.631954,32.181614,31.640188,30.854467,30.687328,29.738302,28.7397,27.70336,27.006866,26.437963,25.859144
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.71874,75.74776,75.94482,76.23619,76.81921,76.26053,67.544846,70.519005,58.01887,52.995968,48.374214,51.23104,51.93675,45.427143,49.16079,50.40726,54.326416,58.771423,60.44517,66.82003,76.041245,80.10762,82.65641,80.56941,81.769554,82.1081,84.043396,86.66724,86.43305,82.271286,70.23617,70.672745,65.1366,63.223106,51.362064,47.132153,48.935703,49.961834,51.13182,52.09578,53.39096,52.96243,60.172596,62.79723,64.99109,68.68064,75.502266,80.711464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1.8417608,9.314614,31.261694,84.92315,195.82912,442.19464,543.2177,707.3616,657.1291,601.33344,724.96783,466.76764,357.39578,366.5356,268.22202,81.71546,52.478294,0,0,0,4.378067,0,0,0,1.8417608,9.314614,31.261694,84.92315,195.82912,442.19464,406.91687,750.28186,565.2551,355.30228,584.6782,509.27853,298.16617,227.67343,5.026412,30.113325,0,13.714606,0,0,5.5787325
