LAT;;;;;10.8230;10.8230;10.8230
LON;;;;;106.630;106.630;106.630
ASL;;;;;7.00000;7.00000;7.00000
CITY;;;;;Ho Chi Minh City;Ho Chi Minh City;Ho Chi Minh City
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc
NAME;;;;;Temperature;Relative Humidity;Shortwave Radiation
UNIT;;;;;°C;%;W/m2
AGGREGATION;;;;;;;
UTC_OFFSET;;;;;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Shortwave Radiation  [sfc]
2019;05;06;11;00;32.79;53.00;359.56
2019;05;06;12;00;34.67;47.00;550.02
2019;05;06;13;00;33.74;49.00;329.30
2019;05;06;14;00;35.12;45.00;510.86
2019;05;06;15;00;34.78;45.00;596.30
2019;05;06;16;00;34.72;45.00;342.65
2019;05;06;17;00;34.05;46.00;237.63
2019;05;06;18;00;32.75;50.00;112.14
2019;05;06;19;00;31.70;57.00;0.00
2019;05;06;20;00;30.57;62.00;0.00
2019;05;06;21;00;29.73;66.00;0.00
2019;05;06;22;00;29.02;69.00;0.00
2019;05;06;23;00;28.37;72.00;0.00
2019;05;07;00;00;27.72;76.00;0.00
2019;05;07;01;00;27.21;79.00;0.00
2019;05;07;02;00;26.72;82.00;0.00
2019;05;07;03;00;26.37;84.00;0.00
2019;05;07;04;00;26.18;84.00;0.00
2019;05;07;05;00;26.08;85.00;0.00
2019;05;07;06;00;26.82;81.00;12.46
2019;05;07;07;00;28.95;72.00;167.32
2019;05;07;08;00;30.40;66.00;313.28
2019;05;07;09;00;31.07;62.00;354.22
2019;05;07;10;00;31.53;59.00;261.66
2019;05;07;11;00;32.28;56.00;394.27
2019;05;07;12;00;33.17;52.00;483.27
2019;05;07;13;00;33.39;50.00;507.30
2019;05;07;14;00;33.45;50.00;343.54
2019;05;07;15;00;33.32;51.00;234.07
2019;05;07;16;00;33.09;51.00;276.79
2019;05;07;17;00;33.13;51.00;207.37
2019;05;07;18;00;31.97;55.00;107.69
2019;05;07;19;00;31.69;59.00;0.00
2019;05;07;20;00;30.79;64.00;0.00
2019;05;07;21;00;29.95;68.00;0.00
2019;05;07;22;00;29.26;71.00;0.00
2019;05;07;23;00;28.63;73.00;0.00
2019;05;08;00;00;27.99;75.00;0.00
2019;05;08;01;00;27.51;78.00;0.00
2019;05;08;02;00;26.98;80.00;0.00
2019;05;08;03;00;26.61;82.00;0.00
2019;05;08;04;00;26.37;83.00;0.00
2019;05;08;05;00;26.27;84.00;0.00
2019;05;08;06;00;26.75;81.00;13.35
2019;05;08;07;00;28.89;73.00;178.89
2019;05;08;08;00;30.86;64.00;381.81
2019;05;08;09;00;32.33;57.00;558.03
2019;05;08;10;00;33.76;51.00;703.10
2019;05;08;11;00;35.01;46.00;797.44
2019;05;08;12;00;34.34;47.00;505.52
2019;05;08;13;00;34.59;46.00;389.82
2019;05;08;14;00;34.21;47.00;335.53
2019;05;08;15;00;33.72;49.00;254.54
2019;05;08;16;00;33.43;50.00;213.60
2019;05;08;17;00;33.35;50.00;148.63
2019;05;08;18;00;32.09;54.00;119.26
2019;05;08;19;00;30.45;63.00;0.89
2019;05;08;20;00;29.67;67.00;0.00
2019;05;08;21;00;29.09;70.00;0.00
2019;05;08;22;00;28.56;72.00;0.00
2019;05;08;23;00;28.06;75.00;0.00
2019;05;09;00;00;27.59;77.00;0.00
2019;05;09;01;00;27.18;79.00;0.00
2019;05;09;02;00;26.82;81.00;0.00
2019;05;09;03;00;26.54;82.00;0.00
2019;05;09;04;00;26.40;83.00;0.00
2019;05;09;05;00;26.33;83.00;0.00
2019;05;09;06;00;26.96;81.00;14.24
2019;05;09;07;00;29.16;72.00;187.79
2019;05;09;08;00;29.38;71.00;175.33
2019;05;09;09;00;30.36;66.00;219.83
2019;05;09;10;00;30.99;62.00;353.33
2019;05;09;11;00;31.16;61.00;402.28
2019;05;09;12;00;31.04;61.00;286.58
2019;05;09;13;00;31.47;60.00;307.05
2019;05;09;14;00;31.14;61.00;278.57
2019;05;09;15;00;30.76;63.00;241.19
2019;05;09;16;00;30.29;65.00;186.90
2019;05;09;17;00;29.73;68.00;112.14
2019;05;09;18;00;29.13;71.00;43.61
2019;05;09;19;00;29.72;70.00;0.00
2019;05;09;20;00;28.72;75.00;0.00
2019;05;09;21;00;28.11;78.00;0.00
2019;05;09;22;00;27.58;81.00;0.00
2019;05;09;23;00;26.99;84.00;0.00
2019;05;10;00;00;26.49;87.00;0.00
