2.663575744628906250e+01
2.693782997131347656e+01
2.720573234558105469e+01
2.729822158813476562e+01
2.733032798767089844e+01
2.682654190063476562e+01
2.837219810485839844e+01
2.794353866577148438e+01
3.001377487182617188e+01
3.217269897460937500e+01
3.378503799438476562e+01
3.333924102783203125e+01
3.251085281372070312e+01
3.316962432861328125e+01
3.200714874267578125e+01
3.193124389648437500e+01
3.093679428100585938e+01
2.956341934204101562e+01
2.996316146850585938e+01
2.937917900085449219e+01
2.704626655578613281e+01
2.587078094482421875e+01
2.640113449096679688e+01
2.667944145202636719e+01
2.605598449707031250e+01
2.577284049987792969e+01
2.544084358215332031e+01
2.499860954284667969e+01
2.488191604614257812e+01
2.562803840637207031e+01
2.832657814025878906e+01
2.823916435241699219e+01
2.930292701721191406e+01
2.970433998107910156e+01
3.187038230895996094e+01
3.275746536254882812e+01
3.247599029541015625e+01
3.242787933349609375e+01
3.159319114685058594e+01
3.147198677062988281e+01
3.104427146911621094e+01
3.060446739196777344e+01
2.972891616821289062e+01
2.897990608215332031e+01
2.832200431823730469e+01
2.771996116638183594e+01
2.697831153869628906e+01
2.642831993103027344e+01
